Hoog	hoog	hoog	hoog	eksit	hoog	deur								
word	word	word	word	word	word	word	word	word						
om	om	om	om	om	om									
jou	jou	die	jou	jou	die	jou	die							
premie	agterstallige	premie	geld	premie	premie									
te	te	te	te	te										
betaal	betaal	aktiveer	betaal	betaal	betaal	vereffen	betaal	betaal						
Indien	indien	indien	indien	indien	indien									
ons	ons	ons	ons	ons	ons	jy	ons							
nie	nie	nie	nie	nie	nie									
jou	die	die	die	n										
premie	betaling	premie	premie	premie	betaling	betaling	premie	betaling						
na	binne	binne	in	na	na									
die	die	hierdie	die	die	die	die	ongever							
dae	dag	dag	dag	dae	dae									
ontvang	ontvang	betaal	ontvang	verhaal										
nie	nie	nie	nie	nie	nie	nie	nie	nie						
sal	sal	sal	kan	sal	sal									
jy	jy	jy	jy	dit	jy	jy	jy							
nie	nie	nie	nie	nie	nie									
vir	leeg	in	gedurende	vir										
daardie	enige	volgende	daardie	daardie	die	die	daardie	n						
maand	tydperk	tydperk	maand	maand	polis									
dekking	dekking	dekking	dekking	leeg	dekking	n	vergoeding							
he	onvang	onvang	ontvang	ontvang	geniet									
nie	nie	nie	nie	nie										
Jou	die	die	die	die	die	jou	die	jou						
premieverpligtinge	betalingsbysonderheden	besonderhede	polis	premie	premie									
word	word	word	word	in	word	sal	sal							
in	volgens	in	in	in	in									
jou	die	die	die	elektroniese										
skedule	vir	afdeling	skedule	polis	polis	polis	polis	naam						
onder	onder	genaamd	onder	se	onder									
uiteengesit	uiteengesit	verduidelik	uiteengesit	leeg	vervat	verskyn	verskyn							
Hier	daar	hier	daarna	daar	daar									
sal	sal	kan	kan	kan										
jy	jy	jy	jy	jy	u	jy	jy	jy						
besonderhede	ingligting	ingligting	ingligting	ingligting	ingligting									
vind	vind	vind	vind	kry	vind	vind	wat							
omtrent	tov	van	van	oor	wat									
die	die	die	die	jou										
betaalbare	maandelike	onderstaande	betaalbare	maandelike	leeg	maandelike	maandelike	spesifieke						
premie	premie	premie	gelde	opsies	bedrag									
die	die	die	die	leeg	die	die	die							
betaalwyse	leeg	bedrag	dag	bedrag	dekking									
en	en	en	met	en										
die	die	die	aftrekkingsdatum	betalings	die	betaal	die	die						
datum	datum	bedrag	manier	datum	manier									
waarop	waarop	waarop	waarop	leeg	waarop	waarop	van							
betaling	premie	dit	dit	dit	premie									
verskuldig	ontvang	betaal	ontvang	gedoen										
is	is	word	is	is	is	is	is	is						
Neem	neem	neem	neem	neem	neem									
asseblief	asseblief	dus	asseblief	asseblief	asseblief	asseblief	asseblief							
kennis	kennis	kennis	kennis	kennis	kennis									
dat	dat	dat	dat	dat										
ons	jy	u	ons	ons	u	jy	ons	jy						
ooreengekom	toestemming	volmag	planne	diereg	diereg									
het	het	het	het	het	het	het	het							
om	om	om	dat	om	om									
die	die	die	die	die										
premie	betaling	premie	premie	aftrekking	premie	premie	premie	premie						
deur	met	met	na	per	met									
n	n	middelvan	n	die	middelvan	n	die							
debietorder	debierorder	leeg	ooreenkoms	debierorder	debierorder									
te	te	te	te	kan										
verhaal	betaal	omskakel	verhaal	kry	betaal	verffen	betaal	betaal						
en	asook	en	net	en	so									
dat	dat	dat	dat	verwag	dat	betaal	dan							
die	die	die	die	die	die									
eerste	maandelikse	daardie	leeg	maandelikse										
aftrekking	ook	een	betaling	maand	premie	debietorder	betaling	betaling						
n	die	n	n	n	die									
aanvangsfooi	fooi	fooi	aanvangsfooi	premie	diensfooi	leeg	leeg							
sal	van	ook	sal	sal	ook									
insluit	ge	bevat	insluit	bevat										
n	die	hierdie	n	die	die	hierdie	n	die						
Aftrekking	aftrekking	aftrekking	betaling	aftrekking	leeg									
sal	sal	sal	sal	sal	sal	leeg	sal							
op	op	op	op	op	op									
dieselfde	die	die	dieselfde	dielaatste										
dag	dag	datum	dag	dag	dag	dag	dag	datum						
van	van	van	van	asook	van									
elke	elke	elke	elke	die	elke	leeg	die							
maand	maand	elke	maand	maand	maand									
plaasvind	geskied	plaasvind	afgaan	verhaal										
As	as	die	wanneer	indien	indien	indien	indien	indien						
enige	die	die	die	die	die									
aftrekdatum	aftrekdatum	datum	aftrekdatum	toelating	datum	leeg	dag							
waarop	soos	waarop	sal	van	waarop									
ons	jy	u	ons	jy										
ooreengekom	bespreek	afgespreek	ooreengekom	ooreengekom	ooreengekom	ooreengekom	leeg	besluit						
het	het	het	het	dalk	het									
op	op	op	op	op	op	leeg	op							
n	polis	n	n	saterdag	n									
of	of	of	of	valof										
openbare	in	n	publieke	op	n	publieke	openbare	n						
vakansiedag	vakansiedag	vakansiedag	vakansiedag	vakansiedag	vakansiedag									
val	val	plaasvind	val	moet	val	leeg	val							
sal	sal	sal	sal	sal	sal									
die	die	die	die	nvolgende										
aftrekking	debutsorder	volgende	betaling	aftrekking	aftrekking	debutsorder	aftrekking	betaling						
op	eerst	op	na	op	na									
die	die	die	die	die	die	die	daardie							
of	of	of	afgetrek	of	of									
op	op	op	op	op										
die	die	die	die	die	die	die	die	die						
laaste	werts	bepaalde	laatste	daaropvolgende	laatste									
dag	dag	dag	dag	dag	dag	dag	dag							
voor	van	leeg	vandiemaand	van	na									
of	of	leeg	aftrekking	van										
die	na	op	die	die	die	op	op	op						
eerste	werks	volgende	volgende	bepaalde	eerste									
dag	dag	dag	dag	van	dag	dag	dag							
na	van	na	van	na	voor									
die	die	n	n	die										
openbare	van	geskikte	publieke	leeg	leeg	publieke	openbare	bepaalde						
vakansiedag	vakansiedag	vakansiedag	vakansiedag	vakansiedag	vakansiedag									
gemaak	gemaak	afgetrek	gemaak	afgetrek	verhaal	betaal	betaal							
word	word	word	word	word	word									
Indien	as	indien	indien	sou										
ons	ons	jy	ons	ons	ons	ons	ons	ons						
nie	nie	nie	van	nie	nie									
jou	jou	hierdie	jou	jou	die	ons	die							
premie	premie	premie	geld	premie	premie									
op	op	teen	op	op										
jou	die	die	die	die	die	die	die	die						
gewone	betrokke	gekose	gegewe	spesifike	geskeduleerde									
aftrekdatum	aftrekdatum	datum	aftrekdatum	datum	datum	leeg	dag							
ontvang	verhal	ontvang	ontvang	ontvang	ontvang									
nie	nie	nie	nie	nie										
sal	sal	sal	sal	sal	sal	sal	sal	sal						
ons	ons	ons	daar	ons	ons									
met	met	wel	met	met	is	leeg	met							
die	die	die	die	die	die									
doel	ooreenkoms	poging	doel	bank										
om	om	om	om	om	om	om	om	om						
jou	jou	jou	jou	jou	jou									
gedek	gedek	premie	gedek	aan	ingelig	leeg	kwalig							
te	te	probeer	te	te	te									
hou	hou	kry	hou	verseker										
poog	dan	leeg	en	jou	reel	leeg	leeg	leeg						
om	om	om	om	om	om									
op	op	dan	op	missing	dan	ons	dus							
n	n	n	n	n	n									
meer	volgende	wel	meer	ooreenkoms										
gepaste	gepaste	geskikte	gerielik	geskikte	geskikte	gelee	gelee	leeg						
datum	datum	datum	manier	datum	datum									
jou	jou	virjou	jou	missing	vir	leeg	vir							
premie	premie	premie	geld	premie	premie									
vanaf	by	by	van	vir										
jou	betaling	leeg	datum	polis	jou	jou	jou	leeg						
te	te	te	polis	te	te									
verkry	verkry	versoek	verkry	missing	verhaal	leeg	kry							
As	indien	as	indien	as	indien									
die	die	die	die	die										
premie	betaling	leeg	premie	premie	premie	premie	premie	premie						
vir	vir	tydens	binne	vir	na									
opeenvolgende	opeenvolgende	ineenlopende	opeenvolgende	missing	opeenvolgende	opeenvolgende	volle							
maande	maande	maande	maande	maande	maande									
nie	nie	nie	nie	agterstallig										
betaal	betaal	leeg	betaal	ontvang	betaal	vereffen	betaal	betaal						
word	word	word	word	word	word									
nie	nie	nie	nie	missing	nie	nie	nie							
sal	sal	sal	sal	sal	sal									
die	die	u	die	jou										
polis	polis	leeg	polis	polis	polis	polis	polis	transaksie						
onmiddellik	wel	ongelukkig	automaties	onmiddelik	onmiddelik									
gekanselleer	gekanselleerd	afgeskryf	gekanselleerd	missing	gekanselleerd	leeg	gestop							
word	word	word	word	word	word									
n	n	missing	n	onbeplande										
Ongeluk	ongeluk	ongeluk	ongeluk	ongeluk	ongeluk	ongeluk	ongeluk	ongeluk						
is	is	is	is	is	is									
n	n	n	n	n	skadelike	n	n							
onverwagte	nie	onafwendbare	scenario	leeg	ongeluk									
onopsetlike	ongeplande	missing	onvoorsiene	motor										
gebeurtenis	moment	situasie	gebeurtenis	gebeurtenis	gebeurtenis	insident	gebeurtenis	geval						
wat	wat	wat	wat	wat	wat									
op	op	op	op	in	op	leeg	op							
n	n	n	n	n	geen									
geweldadige	leeg	missing	leeg	duidelike										
uitwendige	leeg	vinnige	roekelose	ontydige	leeg	skielike	leeg	leeg						
en	en	of	en	en	of									
sigbare	sigbare	ernstige	onnatuurlike	onwendige	traumatiese	leeg	leeg							
wyse	wyse	wyse	manier	manier	manier									
gebeur	geskied	missing	plaasvind	realiseer										
en	en	en	het	en	het	het	en	leeg						
wat	lei	wat	lei	lei	kan									
gewoonlik	gewoonlik	meestal	gewoonlik	ly	lei	leeg	lei							
tot	tot	ook	agv	tot	n									
besering	besering	missing	leeg	leeg										
wat	en	leeg	ernstige	en	of	dodelike	en	leeg						
hospitalisasie	leeg	ongeskiktheid	nadele	ongeskiktheid	pyn									
as	as	tot	as	ook	tot	leeg	tot							
n	n	n	opsie	na	divilete									
gevolg	gevolg	missing	leeg	opsie										
het	die	van	het	van	van	besering	let	leeg						
ongeskiktheid	leeg	leeg	beserings	leeg	hospitalisasie									
of	of	asook	of	en	en	leeg	leeg							
dood	leeg	leeg	besering	leeg	gebreke									
binne	veroordeel	missing	lei	leeg										
maande	uur	ure	maande	jaar	maande	we	uur	leeg						
vanaf	vanaf	na	kan	vanaf	na									
die	die	die	die	die	die	die	leeg							
voorval	gebeurtenis	leeg	ongeluk	ongeluk	ongeluk									
lei	plaatsvind	missing	leeg	plaatsvind										
Hierdie	die	die	hierdie	ongeluks	die	hierdie	hierdie	die						
dekking	dekking	premie	polis	polis	polis									
sal	sal	kan	sal	sal	sal	is	kan							
slegs	nie	leeg	nie	nie	slegs									
aan	vir	vir	aan	vir										
kliente	die	diepersoon	kliente	persone	persone	persone	persone	persone						
tussen	tussen	tussen	tussen	tussen	tussen									
die	die	die	die	die	die	die	die							
ouderdom	ouderdom	ouderdom	ouderdom	ouderdom	ouderdom									
van	van	van	van	van										
en	en	en	en	en	en	en	om	en						
jaar	jaar	jaar	kan	jaar	jaar									
verkoop	verkoop	toegestaan	verkoop	aangebied	aangebied	verkoop	voorsien							
word	nie	word	nie	nie	word									
														
Die	die	n	die	n	die	n								
verskaf	bied	bied	is	verskaf										
maandelikse	huishulp	dat	volle	maandelikse	polis									
dekking	dekking	betaling	dekking	ondersteuning	polis									
vir	vir	ingevalvan	vir	vir	teen									
dood	dood	die	leeg	werks	leeg	jou								
ongeskiktheid	asook	en	net	net										
soos	mits	leeg	soos	soos	endoen									
dit	leeg	dit	ongelukke	bespreek	wat									
op	op	volgens	in	veroorsaakdat	op									
die	die	die	die	hierdie	die	die								
skedule	polis	polis	nuus	advertensie										
uiteengesit	aangedui	leeg	aangedui	uiteengesit	wat									
is	leeg	word	word	in	is									
n	n	internasionale	die	die	die									
repatriasiediens	leeg	leeg	leeg	polis	leeg	jaar								
en	wat	vir	in	is										
n	n	n	bied	n	betalingvan									
daaglikse	bykomende	gratis	bykomende	vasgestelde	leeg									
hospitaalvoordeel	hospitaalvoordeel	toelaag	toelaag	onderoek	dekking									
as	leeg	wat	wat	as	indien	indien								
jy	lid	leeg	mens	u										
as	as	as	as	as	beseerisas									
gevolg	passasier	pasient	gevolg	ontvanger	hy									
van	van	van	van	van	van									
n	leeg	die	n	n	n	n								
ongeluk	ongeluk	leeg	arm	omgewing										
beseer	beseer	beseer	beseer	beseer	enopgeneem									
word	is	is	is	dood	is									
en	en	en	en	en	en									
in	n	in	in	in	in	in								
die	n	die	die	die										
hospitaal	hospitaal	hospitaal	hospitaal	hospitaal	hospitaal									
beland	beland	was	beland	ongenome	beland									
loonstaatvoordele	leeg	dienste	fondse	asook	dis									
waarvan	leeg	wat	wat	vir	deur	wat								
die	die	die	n	die										
werkgewer	werkgewer	lid	werkgewer	werkgewer	betalings									
gebruik	voorsiening	moet	bygraag	keuses	is									
kan	kan	kan	kan	sal	maet									
maak	leeg	word	leeg	word	word	intree								
om	om	om	in	is										
die	die	aan	die	die	die									
werknemer	premie	hospitaal	leeg	uis	wat									
van	van	van	met	behoorlik	van									
n	leeg	die	n	n	n	n								
betaalstrokie	polis	polis	dokter	staat										
te	te	te	te	te	te									
voorsien	verhaal	voorsien	leeg	verwys	sien									
en	en	sodoende	en	en	en									
om	leeg	die	so	n	die	die								
akkurate	die	die	n	die										
werkloosheidversekeringsfonds-voordele	vergoeding	leeg	kostes	werkloosheidversekeringsfonds-voordele	inligting									
te	te	te	te	te	is									
bereken	bereken	eis	verkry	beperk	eis									
Die	leeg	die	n	die	die	die								
polis	polis	polis	be	fonds										
sluit	bied	is	bied	sluit	bevat									
n	in	die	onderandere	telefonie	aan									
mediese	leeg	nood	nood	maandelikse	nood									
bystanddiens	leeg	wat	leeg	dekking	leeg	dekking								
in	by	in	met	in										
wat	verskeie	sekere	verskillende	wat	duidelike									
artikels	leeg	van	leeg	vierentwintiguur	hy									
en	leeg	met	met	van	en									
inligting	leeg	leeg	informasie	verslae	leeg	inligting								
oor	van	vir	van	oor										
mediese	die	leeg	leeg	mediese	verskeie									
toestande	dienste	diens	dienste	telefonies	wat									
verskaf	leeg	bevat	insluit	beskik	bevat									
toegang	leeg	in	leeg	toeang	leeg	met								
tot	tot	tot	en	na										
n	n	n	privaar	n	n									
dokter	leeg	polis	dokter	dokter	leeg									
deur	leeg	deur	verseker	en	deur									
middel	leeg	jou	leeg	hulp	gebruik	net								
van	van	van	in	van										
n	n	n	tolvry	n	vierentwintiguur									
telefoniese	gratis	gratis	leeg	telefonies	leeg									
terugbeldiens	leeg	oproep	kommunikasie	oproepe	duus									
bied	leeg	is	leeg	fasiliteerden	leeg	skukel								
en	ook	wat	met	baie										
voorstelle	sal	idees	bystand	voorstelle	wat									
en	en	van	en	en	is									
wenke	leeg	wenke	advies	toegang	raad									
gee	leeg	om	leeg	leeg	bevat	volg								
oor	oor	oor	met	oor										
hoe	hoe	hoe	hoe	hoe	hoe									
om	om	dit	om	om	hy									
n	leeg	n	n	meer	n									
gesonder	leeg	regte	leeg	vol	gesonder	gesonder								
lewe	lewe	lewe	persoon	lewe										
te	te	te	te	te	te									
lei	lei	voorsien	lei	lewe	kry									
Dekking	leeg	dekking	dekking	dek	dis									
net	net	leeg	vir	leeg	is	slegs								
vir	vir	vir	in	vir										
die	die	die	hoof	die	n									
versekerde	hoof	personeel	hoof	hoof	wat									
lid	lid	persoon	lede	persoon	persoon									
Dood	dood	leeg	dood	siektes	dood	word								
as	as	as	met	as										
gevolg	gevolg	gevolg	gevolg	gevolg	gevolg									
van	van	ernstige	van	van	van									
siektes	leeg	oorsake	siektes	siektes	siektes									
word	word	leeg	word	word	is	wel								
gedek	gedek	aanvaar	het	bedek										
Vir	by	indiendie	onmiddelike	Vir	die									
dood	dood	jou	dood	dood	die									
as	as	as	nieas	ongeluk	as									
gevolg	gevolg	wat	leeg	gevolg	gevolg	gevolg								
van	van	van	met	van										
natuurlike	onnatuurlike	natuurlike	natuurlike	miv	miv									
oorsake	oorsake	voorvalle	oorsake	omstandighee	hy									
is	is	is	is	sal	is									
daar	daar	vinne	daar	daar	daar	daar								
n	n	n	net	n										
wagtydperk	wagtydperk	uitbetaling	wagtydperk	wagtydperk	wagtydperk									
As	as	soos	indien	wanneer	vir									
die	die	die	die	natuurlike	die									
oorsaak	oorsaak	gesinlede	oorsaak	afhanklikes	dood	afhanklikes								
van	van	van	met	van										
die	die	die	die	die	die									
hooflid	versekerde	persoon	hooflid	hooflid	hy									
se	se	se	se	se	se									
dood	dood	leeg	dood	in	huishulp	leeg								
n	n	per	net	n										
ongeluk	ongeluk	ongeluk	ongeluk	ongeluk	natuurlik									
was	was	vereis	is	is	die									
sal	sal	sal	sal	sal	kan									
dubbel	dubbel	leeg	ook	daar	daar	daar								
die	die	die	die	die										
maksimum	basiese	verwagte	versekerde	maksimum	normale									
vergoedingsbedrag	bedrag	bedrag	fondse	belegging	sal									
uitbetaal	uitbetaal	uitbetaal	uitbetaal	uitbetaal	geeis									
word	word	word	word	word	word	word								
Daar	daar	daar	dit	daar										
sal	is	sal	sal	sal	sal									
geen	n	n	nie	n	n									
wagtydperk	leeg	fooie	strafgeld	dekking	premie									
van	van	van	van	van	van	van								
toepassing	toepassing	toepassing	dit	uitbetaling										
wees	nie	wees	wees	wees	wees									
indien	wanneer	op	indien	wanneer	is									
die	die	die	die	die	die									
dood	dood	leeg	dood	afhanklike	dood	ongeluk								
as	as	as	van	as										
gevolg	gevolg	gevolg	gevolg	gevolg	gevolg									
van	van	asdaarnie	van	van	van									
n	n	n	b	natuurlike	n									
ongeluk	ongeluk	leeg	ongeluk	ongeluk	ongeluk	frats								
was	is	gebeur	het	is										
nie	nie	nie	nie	nie	nie									
Selfmoord	dit	dit	uitbetaling	uitbetaling	die									
word	word	word	sal	sal	kan									
nie	nie	ongveer	nie	slegs	nie	eers								
binne	met	vir	met	eers										
die	die	die	die	die	die									
eerste	tydperkvan	onmiddelike	eerste	eerste	sal									
maande	maande	maande	maande	dae	uur									
van	van	leeg	van	na	van	van								
die	die	die	die	die										
polis	dood	polis	polis	polis	polis									
gedek	gedek	uitbetaal	gedek	gedoen	is									
nie	leeg	nie	nie	wordnie	wordnie									
Indien	indien	hooflid	sodra	indien	sodra	indien								
al	al	al	net	leeg										
die	die	die	nodige	die	die									
dokumentasie	inligting	dokumentasie	dokumentasie	informasie	is									
ontvang	missing	ingedien	volledig	reg	korrek									
is	is	het	word	word	is	was								
sal	sal	kan	n	sal										
eise	dit	geld	dokumene	eise	verwerking									
binne	binne	van	binne	na	hy									
werksdae	missing	maande	dae	maande	weke									
